COUNTRY,CHAMBER,GENDER,AGE,PROFESSION,,CODING ,
France,UPPER,F,16/03/1940,Enseignante ,,4,
France,UPPER,M,25/05/1943,Chef d'entreprise,,2,
France,UPPER,M,16/05/1940,Professeur des écoles,,4,
France,UPPER,M,12/04/1954,Chef d'entreprise,,2,
France,UPPER,M,26/09/1939,Agriculteur,,2,
France,UPPER,M,05/02/1952,Directeur général OPAC,,1,
France,UPPER,M,02/01/1944,Géomètre expert,,5,
France,UPPER,M,14/11/1937,Docteur vétérinaire,,3,
France,UPPER,F,13/07/1957,Inspecteur des Impôts,,1,
France,UPPER,M,11/05/1937,Agriculteur,,2,
France,UPPER,F,06/12/1936,Sans profession déclarée,,6,
France,UPPER,M,31/01/1955,Directeur d'école de commerce international,,4,
France,UPPER,F,20/03/1937,Professeur,,4,
France,UPPER,M,17/05/1941,Journaliste,,5,
France,UPPER,M,20/03/1944,Exploitant agricole,,2,
France,UPPER,F,15/08/1942,Inspecteur général de l'Administration,,1,
France,UPPER,M,15/05/1947,Directeur général d'entreprise,,2,
France,UPPER,M,20/02/1945,Conseiller principal d'éducation,,4,
France,UPPER,M,14/01/1937,Directeur d'organisme de tourisme,,5,
France,UPPER,F,05/03/1949,Sans profession déclarée,,6,
France,UPPER,M,22/02/1936,Directeur de société,,2,
France,UPPER,M,15/07/1953,Directeur d'institut médico-éducatif,,4,
France,UPPER,M,12/01/1944,Instituteur,,4,
France,UPPER,M,01/12/1946,Directeur de société,,2,
France,UPPER,M,24/06/1931,Sans profession déclarée,,6,
France,UPPER,M,02/08/1939,Professeur d'histoire géographie,,4,
France,UPPER,M,18/01/1954,Opérateur en produits chimiques,,5,
France,UPPER,M,04/12/1942,Avocat à la Cour d'Appel,,1,
France,UPPER,M,18/10/1929,Inspecteur des finances,,1,
France,UPPER,M,13/09/1946,Conseil en entreprise,,2,
France,UPPER,M,16/10/1945,Chef d'entreprise ,,2,
France,UPPER,M,08/12/1928,Ministre plénipotentiaire,,1,
France,UPPER,M,04/02/1968,Consultant juridique,,3,
France,UPPER,M,03/09/1944,Directeur d'école,,4,
France,UPPER,M,12/10/1940,Maître de conférences,,5,
France,UPPER,M,09/10/1936,Inspecteur général des Finances,,1,
France,UPPER,M,24/12/1934,Conseiller d'Etat,,1,
France,UPPER,F,20/03/1955,Juriste,,3,
France,UPPER,M,08/10/1939,Professeur d'histoire-géographie,,4,
France,UPPER,M,25/01/1945,Ingénieur agronome,,3,
France,UPPER,F,09/12/1938,Chef d'entreprise,,2,
France,UPPER,M,18/09/1946,Conseiller d'entreprise,,2,
France,UPPER,M,03/08/1938,Professeur d'université,,4,
France,UPPER,F,10/06/1968,Fonctionnaire territoriale,,1,
France,UPPER,M,26/12/1960,Attaché de direction,,5,
France,UPPER,M,04/03/1948,Médecin,,3,
France,UPPER,M,04/10/1936,Directeur de société hôtelière,,2,
France,UPPER,F,24/11/1943,Sans profession déclarée,,6,
France,UPPER,M,25/03/1936,Professeur d'université,,4,
France,UPPER,M,23/09/1944,Ouvrier chaudronnier,,5,
France,UPPER,F,23/04/1956,Agent de maîrise EDF ,,1,
France,UPPER,F,24/05/1958,Cadre juridique,,5,
France,UPPER,F,20/11/1950,Professeur d'histoire-géographie,,4,
France,UPPER,M,13/09/1943,Chef de publicité,,5,
France,UPPER,M,13/05/1933,Inspecteur général de l'Education nationale,,1,
France,UPPER,F,23/05/1963,Professeur de l'enseignement professionnel,,4,
France,UPPER,M,03/01/1944,Ingénieur,,3,
France,UPPER,M,06/04/1952,Avocat,,3,
France,UPPER,M,01/01/1951,Sans profession déclarée,,6,
France,UPPER,M,02/12/1932,Ingénieur,,3,
France,UPPER,M,11/05/1959,Agent du Trésor public,,1,
France,UPPER,M,22/12/1944,Directeur territorial ,,1,
France,UPPER,F,03/02/1948,Secrétaire,,5,
France,UPPER,M,12/06/1945,Entrepreneur,,2,
France,UPPER,F,17/09/1947,Sans profession déclarée,,6,
France,UPPER,M,03/12/1942,Enseignant,,4,
France,UPPER,F,06/01/1948,Professeur de lettres et d'histoire,,4,
France,UPPER,F,15/01/1956,Enseignante,,4,
France,UPPER,M,08/11/1942,Gérant de société,,2,
France,UPPER,M,13/08/1957,Médecin radiologue,,3,
France,UPPER,M,19/10/1946,Infirmier,,5,
France,UPPER,M,17/10/1952,Chargé de mission,,5,
France,UPPER,F,08/05/1942,Chimiste,,3,
France,UPPER,M,05/06/1953,Agriculteur,,2,
France,UPPER,M,02/03/1943,Administrateur territorial,,1,
France,UPPER,M,05/03/1949,Chargé de mission auprès du vice-recteur de Mayotte,,5,
France,UPPER,M,14/07/1954,Architecte,,3,
France,UPPER,F,07/02/1948,Directrice d'entreprises de l'économie sociale,,2,
France,UPPER,M,10/04/1945,Directeur général adjoint de l'AFPA,,5,
France,UPPER,M,24/03/1945,Chef d'entreprise,,2,
France,UPPER,F,25/10/1969,Juriste criminologue,,3,
France,UPPER,M,05/02/1940,Arboriculteur,,2,
France,UPPER,F,10/07/1932,Sans profession déclarée,,6,
France,UPPER,F,20/10/1959,Ingénieur,,3,
France,UPPER,M,16/07/1962,Enseignant ,,4,
France,UPPER,M,02/10/1938,Maître de conférence en gestion,,5,
France,UPPER,F,03/09/1946,Conseillère départementale de l'Education nationale,,1,
France,UPPER,F,18/08/1961,Vétérinaire toxicologue,,3,
France,UPPER,M,05/11/1948,Professeur,,4,
France,UPPER,F,12/06/1945,Ingénieur micro-biologiste,,3,
France,UPPER,M,29/04/1938,Médecin,,3,
France,UPPER,F,08/07/1958,Professeur des écoles,,4,
France,UPPER,M,02/01/1940,Médecin,,3,
France,UPPER,M,11/07/1956,Chargé d'études,,5,
France,UPPER,F,20/11/1947,Chef d'entreprise,,2,
France,UPPER,M,14/09/1949,Docteur vétérinaire,,3,
France,UPPER,M,17/10/1945,Professeur de lettres,,4,
France,UPPER,M,22/08/1946,Professeur agrégé d'histoire,,4,
France,UPPER,M,07/07/1947,Enseignant,,4,
France,UPPER,M,04/02/1949,Viticulteur - Chef d'entreprise,,2,
France,UPPER,F,27/02/1950,Attachée principale d'administration,,2,
France,UPPER,M,24/02/1954,Professeur de technologie,,4,
France,UPPER,M,10/04/1951,Enseignant du supérieur,,4,
France,UPPER,M,17/03/1944,Pharmacien,,5,
France,UPPER,M,18/02/1966,Chargé d'études,,5,
France,UPPER,M,02/12/1941,Professeur agrégé d'histoire,,4,
France,UPPER,M,18/02/1952,Cadre dirigeant dans le domaine de l'environnement,,1,
France,UPPER,M,08/06/1942,Docteur vétérinaire,,3,
France,UPPER,M,08/05/1947,Enseignant en économie,,4,
France,UPPER,M,17/03/1941,Directeur général d'hôpital,,5,
France,UPPER,M,11/03/1948,Médecin,,3,
France,UPPER,F,10/08/1949,Cadre dans le secteur de la formation,,4,
France,UPPER,M,03/02/1940,"Ingénieur général du Génie rural, des Eaux et Forêts",,3,
France,UPPER,F,13/10/1962,Assistante sociale,,5,
France,UPPER,F,29/10/1939,Assistante sociale,,5,
France,UPPER,M,08/05/1948,Directeur d'école,,4,
France,UPPER,M,31/01/1941,Médecin,,3,
France,UPPER,F,13/04/1953,Cadre en action sociale,,5,
France,UPPER,M,12/03/1948,Médecin,,3,
France,UPPER,M,07/05/1957,Instituteur,,4,
France,UPPER,M,08/02/1954,Professeur d'éducation physique et sportive,,4,
France,UPPER,M,12/03/1940,Exploitant agricole et forestier,,2,
France,UPPER,M,27/10/1950,Cadre administratif,,2,
France,UPPER,M,21/04/1937,Professeur d'anglais,,4,
France,UPPER,M,06/01/1954,Professeur de sciences de la vie et de la terre,,4,
France,UPPER,M,10/07/1939,Principal de collège,,4,
France,UPPER,F,11/04/1931,Analyste,,5,
France,UPPER,M,19/03/1950,Professeur d'université,,4,
France,UPPER,M,28/01/1950,"Inspecteur des finances, avocat à la Cour",,1,
France,UPPER,M,13/11/1951,Cadre supérieur de banque,,2,
France,UPPER,M,27/09/1943,Directeur d'école,,4,
France,UPPER,M,23/08/1944,Inspecteur principal des Impôts,,1,
France,UPPER,M,12/11/1935,Inspecteur général des PTT,,1,
France,UPPER,M,25/03/1947,Ingénieur en chef des mines,,3,
France,UPPER,F,23/08/1954,Secrétaire,,5,
France,UPPER,M,07/05/1961,Chef d'entreprise,,2,
France,UPPER,M,05/07/1928,Professeur de l'enseignement technique,,4,
France,UPPER,M,30/01/1940,Industriel - Président Directeur Général,,2,
France,UPPER,M,12/02/1940,Professeur d'éducation physique et sportive,,4,
France,UPPER,F,20/04/1947,Professeur d'anglais,,4,
France,UPPER,M,12/01/1942,Architecte,,3,
France,UPPER,M,20/08/1931,Professeur agrégé d'histoire,,4,
France,UPPER,M,03/12/1947,Avocat,,3,
France,UPPER,F,05/03/1929,Avocate,,3,
France,UPPER,M,05/08/1938,Magistrat,,3,
France,UPPER,M,18/12/1929,Pharmacien ,,5,
France,UPPER,M,16/09/1947,Médecin,,3,
France,UPPER,M,17/06/1946,Agriculteur,,2,
France,UPPER,M,01/11/1952,Chirurgien-dentiste,,3,
France,UPPER,M,07/07/1942,Exploitant agricole,,2,
France,UPPER,M,06/07/1964,Avocat,,3,
France,UPPER,F,06/07/1960,Professeur d'anglais,,4,
France,UPPER,M,26/09/1950,Avocat,,3,
France,UPPER,M,01/05/1952,Cadre de la Sncf,,1,
France,UPPER,M,08/02/1947,Professeur d'éducation physique et sportive,,4,
France,UPPER,F,26/03/1951,Enseignante,,4,
France,UPPER,F,10/10/1945,Agriculteur,,2,
France,UPPER,F,16/04/1948,Gérante de société,,2,
France,UPPER,F,05/10/1934,Professeur d'histoire,,4,
France,UPPER,M,18/04/1927,Sans profession déclarée,,6,
France,UPPER,F,08/03/1962,Agent de maîtrise à la SNCF,,1,
France,UPPER,M,12/02/1950,Agriculteur,,2,
France,UPPER,M,01/04/1949,Consultant financier,,2,
France,UPPER,M,21/03/1943,Docteur vétérinaire,,3,
France,UPPER,M,25/01/1965,Cadre du secteur privé,,2,
France,UPPER,F,01/08/1949,Directrice d'école,,4,
France,UPPER,M,31/08/1942,Professeur d'histoire-géographie,,4,
France,UPPER,M,07/11/1940,Maître de conférences agrégé,,5,
France,UPPER,M,27/05/1946,Cadre,,2,
France,UPPER,M,15/04/1947,Professeur agrégé d'histoire,,4,
France,UPPER,M,13/05/1950,Avocat à la Cour,,1,
France,UPPER,M,15/03/1954,Ingénieur CEA,,3,
France,UPPER,M,24/10/1948,Docteur vétérinaire,,3,
France,UPPER,M,05/06/1942,Ingénieur agricole,,3,
France,UPPER,M,02/08/1949,Cadre du secteur social,,5,
France,UPPER,M,30/03/1953,Exploitant agricole,,2,
France,UPPER,M,24/03/1928,Haut fonctionnaire,,1,
France,UPPER,M,10/11/1946,Cadre de sociétés,,2,
France,UPPER,M,22/12/1947,Professeur des universités,,4,
France,UPPER,M,09/08/1941,Cadre administratif ,,2,
France,UPPER,M,03/05/1948,Inspecteur général de l'administration de l'Education nationale et de la recherche,,1,
France,UPPER,F,27/06/1933,Sténodactylo,,5,
France,UPPER,F,13/10/1949,Cadre supérieur,,2,
France,UPPER,M,03/08/1948,Consultant,,2,
France,UPPER,M,01/04/1940,Professeur de mathématiques,,4,
France,UPPER,M,14/05/1928,Journaliste,,5,
France,UPPER,M,28/07/1941,Universitaire,,5,
France,UPPER,M,26/11/1944,Professeur d'histoire-géographie,,4,
France,UPPER,M,25/06/1951,Administrateur territorial,,1,
France,UPPER,M,05/12/1949,Directeur général des services de la Chambre des métiers d'Alsace,,2,
France,UPPER,M,17/01/1941,Professeur de mathématiques,,4,
France,UPPER,M,26/04/1937,Professeur,,4,
France,UPPER,M,05/04/1963,Cadre,,2,
France,UPPER,M,20/11/1960,Sans profession déclarée,,6,
France,UPPER,M,09/11/1937,Agriculteur,,2,
France,UPPER,M,11/01/1945,Consultant,,2,
France,UPPER,M,05/06/1938,Administrateur civil ,,1,
France,UPPER,M,25/08/1934,Cadre administratif,,2,
France,UPPER,F,13/04/1938,Clerc de notaire,,3,
France,UPPER,F,19/05/1955,Sans profession déclarée,,6,
France,UPPER,M,03/03/1943,Administrateur de journaux,,5,
France,UPPER,F,18/01/1963,Aide soignante,,5,
France,UPPER,F,04/01/1949,Professeur de sciences physiques,,4,
France,UPPER,M,27/12/1943,Instituteur,,4,
France,UPPER,M,19/02/1951,Agriculteur,,2,
France,UPPER,M,16/09/1930,Médecin,,3,
France,UPPER,F,09/05/1952,Secrétaire administrative,,5,
France,UPPER,M,14/02/1942,Agriculteur,,2,
France,UPPER,M,28/02/1947,Maître de conférences à l'université,,5,
France,UPPER,M,18/08/1952,Administrateur territorial,,1,
France,UPPER,F,13/12/1941,Responsable d'entreprises culturelles ,,5,
France,UPPER,F,21/02/1949,Fonctionnaire,,1,
France,UPPER,M,20/07/1944,Administrateur à TéléDiffusion de France,,1,
France,UPPER,M,17/06/1931,Principal de collège ,,4,
France,UPPER,M,12/03/1952,Inspecteur de l'éducation nationale,,1,
France,UPPER,M,24/10/1947,Docteur vétérinaire,,3,
France,UPPER,F,20/02/1961,Attachée parlementaire,,1,
France,UPPER,M,20/04/1939,Inspecteur central des Postes,,1,
France,UPPER,M,09/06/1931,Médecin biologiste,,3,
France,UPPER,M,28/02/1974,Avocat,,3,
France,UPPER,M,25/01/1950,Maître de conférences à l'université,,5,
France,UPPER,M,13/01/1942,Directeur commercial ,,2,
France,UPPER,M,29/03/1939,Ingénieur,,3,
France,UPPER,M,16/02/1948,Inspecteur des domaines,,1,
France,UPPER,M,27/06/1947,Agriculteur,,2,
France,UPPER,M,24/06/1940,Président-directeur général de sociétés,,2,
France,UPPER,M,05/03/1950,Professeur d'éducation physique et sportive,,4,
France,UPPER,M,25/10/1938,Entrepreneur de travaux publics,,1,
France,UPPER,M,17/02/1951,Avocat,,3,
France,UPPER,M,13/12/1954,Agriculteur ,,2,
France,UPPER,M,15/03/1944,Conseiller en gestion,,5,
France,UPPER,M,08/08/1949,Technicien,,5,
France,UPPER,F,04/11/1958,Consultante,,2,
France,UPPER,M,22/09/1947,Directeur des Affaires internationales de l'Office européen des brevets,,1,
France,UPPER,M,14/12/1958,Avocat,,3,
France,LOWER,M, 03/09/1950, Directeur-adjoint de service à la Banque de France,,1,
France,LOWER,M, 12/10/1959, Médecin cardiologue (Chef de service),,3,
France,LOWER,M, 12/08/1945, Médecin ORL,,3,
France,LOWER,M, 22/10/1964, Maître de conférences à l'IEP-Paris,,5,
France,LOWER,M, 17/03/1952, Directeur administratif et financier,,2,
France,LOWER,M, 15/09/1944, Chargé de mission à la Chambre de Commerce et d'Industrie de la Martinique,,2,
France,LOWER,M, 12/04/1960, Avocat,,3,
France,LOWER,M, 17/07/1946, Technicien qualiticien,,5,
France,LOWER,M, 01/06/1945, Dessinateur industriel,,5,
France,LOWER,M, 03/05/1946, Agriculteur,,2,
France,LOWER,M, 25/01/1950, Professeur d'allemand,,4,
France,LOWER,M, 11/03/1949, Médecin,,3,
France,LOWER,M, 24/10/1959, Directeur à la Banque de France,,1,
France,LOWER,M, 11/05/1955, Conseiller en communication,,5,
France,LOWER,M, 16/08/1948, Directeur de société,,2,
France,LOWER,M, 30/05/1950, Assistant parlementaire,,1,
France,LOWER,M, 04/02/1946, Médecin cardiologue,,3,
France,LOWER,M, 22/06/1941, Professeur de médecine,,4,
France,LOWER,M, 29/07/1951, Cadre de l'industrie pharmaceutique,,2,
France,LOWER,M, 31/03/1953, Cadre territorial,,1,
France,LOWER,M, 13/05/1946, Professeur de lettres,,4,
France,LOWER,M, 25/05/1951, Professeur agrégé de lettres,,4,
France,LOWER,M, 07/04/1953, Consultant en communication et relations publiques,,5,
France,LOWER,M, 10/04/1952, Cadre d'entreprise,,2,
France,LOWER,M, 13/09/1966, Représentant de commerce,,2,
France,LOWER,M, 09/05/1964, Gérant d'une SARL,,2,
France,LOWER,M, 31/03/1938, Chirurgien retraité,,3,
France,LOWER,M, 19/04/1943, Chirurgien-dentiste,,3,
France,LOWER,M, 21/12/1943,n/a,,6,
France,LOWER,M, 12/01/1943, Conseiller d'Etat,,1,
France,LOWER,M, 01/01/1949, Avocat au Barreau de Paris,,3,
France,LOWER,M, 17/07/1946, Enseignant,,4,
France,LOWER,M, 19/01/1946, Ingénieur,,3,
France,LOWER,M, 17/05/1942," Ancien président de sociétés publiques et privées, ancien préfet",,1,
France,LOWER,M, 29/08/1954, Avocat,,3,
France,LOWER,M, 27/05/1947, Avocat,,3,
France,LOWER,M, 06/01/1950, Médecin,,3,
France,LOWER,M, 04/07/1956, Directeur commercial,,2,
France,LOWER,M, 12/07/1945, Avocat,,3,
France,LOWER,M, 06/05/1946, Éducateur spécialisé,,4,
France,LOWER,M, 15/05/1952, Attaché d'administration hospitalière,,5,
France,LOWER,M, 21/04/1951, Médecin,,3,
France,LOWER,M, 08/06/1946, Architecte,,3,
France,LOWER,M, 24/05/1946, Avocat,,3,
France,LOWER,M, 01/11/1947, Inspecteur des impôts,,1,
France,LOWER,M, 07/04/1951, Avocat,,3,
France,LOWER,M, 06/03/1948, Assistant d'Université,,4,
France,LOWER,M, 02/05/1957, Gérant de société,,2,
France,LOWER,M, 04/03/1969, Fonctionnaire de catégorie A,,1,
France,LOWER,M, 15/04/1960, Chargé d'enseignement,,4,
France,LOWER,M, 25/02/1945, Professeur,,4,
France,LOWER,M, 06/02/1942, Sociologue urbaniste,,5,
France,LOWER,M, 17/03/1955, Chargé de mission,,5,
France,LOWER,M, 20/01/1929, Conseil en management,,2,
France,LOWER,M, 11/12/1950, Instituteur,,4,
France,LOWER,M, 07/02/1948, Instituteur,,4,
France,LOWER,M, 25/11/1962, Cadre territorial,,1,
France,LOWER,M, 26/10/1960, Chef d'entreprise et assureur,,2,
France,LOWER,M, 20/06/1974, Juriste,,3,
France,LOWER,M, 05/06/1938, Cadre du secteur privé retraité,,2,
France,LOWER,M, 31/03/1956, Directeur associé de société,,2,
France,LOWER,M, 09/09/1950, Fonctionnaire,,1,
France,LOWER,M, 10/03/1951, Chirurgien-dentiste,,3,
France,LOWER,M, 13/07/1952, Conseil en entreprises,,2,
France,LOWER,M, 15/11/1947, Ancien chargé d'études,,4,
France,LOWER,M, 19/06/1952, Chirurgien,,3,
France,LOWER,M, 20/05/1946, Gérant de société,,2,
France,LOWER,M, 06/02/1960, Ingénieur,,3,
France,LOWER,M, 01/04/1953, Avocat,,3,
France,LOWER,M, 14/08/1951, Conseiller en communication,,5,
France,LOWER,M, 07/03/1945, Cadre A de la fonction publique territoriale,,1,
France,LOWER,M, 01/10/1957, Avocat et maître de conférences à l'IEP de Paris,,3,
France,LOWER,M, 19/12/1950, Inspecteur principal des impôts,,1,
France,LOWER,M, 02/09/1960, Chargé d'études,,4,
France,LOWER,M, 16/03/1961, Chef d'entreprise,,2,
France,LOWER,M, 29/08/1948, Fonctionnaire de l'Etat en disponibilité,,1,
France,LOWER,M, 21/09/1945, Cadre hospitalier,,5,
France,LOWER,M, 02/06/1963, Avocat au Barreau de Paris,,3,
France,LOWER,M, 08/02/1964, Ingénieur conseil,,3,
France,LOWER,M, 14/10/1944, Retraité de l'enseignement,,4,
France,LOWER,M, 09/12/1949, Conseiller économique,,2,
France,LOWER,M, 26/03/1944, Chargé de mission d'inspection de l'enseignement technique retraité,,5,
France,LOWER,M, 14/11/1966, Ancien associé gérant,,2,
France,LOWER,M, 02/07/1950, Principal de collège,,4,
France,LOWER,M, 15/03/1948, Pharmacien,,5,
France,LOWER,M, 04/05/1947, Préparateur en pharmacie,,5,
France,LOWER,M, 24/01/1951, Chef d'entreprise,,2,
France,LOWER,M, 09/07/1955, Consultant sécurité,,5,
France,LOWER,M, 28/09/1965,n/a,,6,
France,LOWER,M, 25/08/1948, Enseignant,,4,
France,LOWER,M, 12/05/1945, Avocat à la cour,,1,
France,LOWER,M, 31/10/1954, Avocat,,3,
France,LOWER,M, 23/05/1961, Gérant de société,,2,
France,LOWER,M, 15/02/1946, Informaticien,,5,
France,LOWER,M, 22/10/1952, Chargé de mission,,5,
France,LOWER,M, 20/03/1950, Ingénieur de recherche à l' INRIA,,3,
France,LOWER,M, 08/03/1940, Salarié de l'industrie,,2,
France,LOWER,M, 05/05/1964, Administrateur civil et avocat,,1,
France,LOWER,M, 22/05/1958, Cadre d'entreprise,,2,
France,LOWER,M, 29/09/1952, Agent général d'assurances,,5,
France,LOWER,M, 10/07/1936, Inspecteur général de l'administration de l'Éducation nationale retraité,,1,
France,LOWER,M, 28/06/1973, Consultant,,5,
France,LOWER,M, 08/04/1947, Agent général d'assurances,,5,
France,LOWER,M, 23/02/1949, Inspecteur principal des impôts,,1,
France,LOWER,M, 03/01/1940, Cardiologue,,3,
France,LOWER,M, 09/12/1968, Professeur de faculté,,4,
France,LOWER,M, 23/05/1968, Permanent politique,,1,
France,LOWER,M, 01/06/1951, Président de sociétés,,2,
France,LOWER,M, 01/08/1953, Ancien directeur d'une société de recrutement,,2,
France,LOWER,M, 30/07/1938, Avocat,,3,
France,LOWER,M, 02/04/1952, Magistrat à la Cour des comptes (conseiller référendaire),,1,
France,LOWER,M, 31/05/1954, Conseiller d'Etat,,1,
France,LOWER,M, 21/05/1954, Sans profession déclarée,,6,
France,LOWER,M, 06/12/1973, Assistant parlementaire,,1,
France,LOWER,M, 30/09/1944," Chirurgien des hôpitaux, professeur des Universités",,3,
France,LOWER,M, 19/10/1952, Professeur,,4,
France,LOWER,M, 16/10/1953, Ingénieur,,3,
France,LOWER,M, 11/06/1937, Horticulteur,,5,
France,LOWER,M, 09/02/1956, Professeur d'Education physique (Université Bordeaux IV),,4,
France,LOWER,M, 09/06/1956, Agriculteur-propriétaire exploitant,,2,
France,LOWER,M, 13/07/1947, Retraité de la fonction publique territoriale,,1,
France,LOWER,M, 27/04/1946, Préfet,,1,
France,LOWER,M, 06/02/1949, Attaché principal d'administration au ministère de la justice,,1,
France,LOWER,M, 18/11/1956, Agent général d'assurances,,5,
France,LOWER,M, 26/06/1963, Consultant en management,,2,
France,LOWER,M, 01/09/1946, Cadre commercial,,2,
